transaction_id,customer_id,transaction_time,amount,merchant_category,channel
TXN_000352,CUST_0382,2026-03-21 07:45:00,25.16,Travel,POS
TXN_000353,CUST_0177,2026-04-17 07:27:00,443.0,Restaurant,Mobile
TXN_000354,CUST_0228,2026-05-25 06:59:00,50.01,Restaurant,POS
TXN_000355,CUST_0262,2026-03-29 20:23:00,13.62,Shopping,POS
TXN_000356,CUST_0021,2026-06-29 18:01:00,8.47,Healthcare,Online
TXN_000357,CUST_0008,2026-03-03 09:17:00,173.64,Restaurant,Online
TXN_000358,CUST_0002,2026-05-03 05:57:00,7.1,Healthcare,POS
TXN_000359,CUST_0493,2026-05-20 17:27:00,13.55,Entertainment,POS
TXN_000360,CUST_0231,2026-05-20 04:22:00,28.8,Grocery,POS
TXN_000361,CUST_0326,2026-06-27 05:24:00,8.8,Travel,Online
TXN_000362,CUST_0261,2026-03-02 01:15:00,96.84,Healthcare,POS
TXN_000363,CUST_0440,2026-02-01 01:38:00,8.12,Healthcare,Online
TXN_000364,CUST_0118,2026-05-21 12:12:00,19.06,Utilities,Online
TXN_000365,CUST_0266,2026-02-25 05:30:00,13.64,Entertainment,Online
TXN_000366,CUST_0460,2026-06-25 13:09:00,50.61,Grocery,Online
TXN_000367,CUST_0468,2026-03-06 02:44:00,134.9,Healthcare,POS
TXN_000368,CUST_0305,2026-02-25 07:51:00,6.65,Grocery,Mobile
TXN_000369,CUST_0156,2026-04-16 03:29:00,39.41,Shopping,Online
TXN_000370,CUST_0334,2026-06-04 12:20:00,98.44,Restaurant,Online
TXN_000371,CUST_0020,2026-04-21 17:56:00,38.44,Shopping,POS
TXN_000372,CUST_0059,2026-02-14 13:38:00,20.54,Entertainment,Online
TXN_000373,CUST_0206,2026-06-20 12:26:00,13.72,Restaurant,ATM
TXN_000374,CUST_0126,2026-02-12 12:12:00,166.66,Restaurant,Online
TXN_000375,CUST_0185,2026-06-14 13:31:00,7.07,Shopping,POS
TXN_000376,CUST_0294,2026-03-14 06:21:00,54.79,Travel,Online
TXN_000377,CUST_0301,2026-06-16 05:27:00,15.92,Entertainment,Online
TXN_000378,CUST_0157,2026-03-28 09:18:00,54.9,Electronics,Online
TXN_000379,CUST_0086,2026-03-03 02:49:00,74.08,Healthcare,ATM
TXN_000380,CUST_0414,2026-01-17 17:29:00,9.79,Restaurant,Online
TXN_000381,CUST_0136,2026-02-07 13:01:00,48.11,Shopping,ATM
TXN_000382,CUST_0452,2026-02-24 22:54:00,54.98,Grocery,POS
TXN_000383,CUST_0464,2026-01-26 00:59:00,54.92,Grocery,Online
TXN_000384,CUST_0450,2026-06-21 01:34:00,89.15,Restaurant,POS
TXN_000385,CUST_0073,2026-04-20 00:35:00,23.7,Healthcare,Mobile
TXN_000386,CUST_0098,2026-02-16 16:03:00,40.7,Entertainment,Mobile
TXN_000387,CUST_0102,2026-04-19 16:18:00,81.57,Entertainment,Mobile
TXN_000388,CUST_0365,2026-06-14 23:25:00,28.82,Shopping,POS
TXN_000389,CUST_0310,2026-06-12 15:02:00,8.67,Grocery,POS
TXN_000390,CUST_0143,2026-04-23 18:36:00,106.11,Entertainment,POS
TXN_000391,CUST_0473,2026-02-14 01:29:00,95.92,Shopping,Online
TXN_000392,CUST_0267,2026-06-25 14:37:00,312.98,Shopping,Online
TXN_000393,CUST_0330,2026-04-26 18:23:00,33.21,Entertainment,Mobile
TXN_000394,CUST_0450,2026-05-16 23:24:00,167.41,Utilities,ATM
TXN_000395,CUST_0154,2026-06-04 06:07:00,6.48,Travel,POS
TXN_000396,CUST_0343,2026-04-20 18:19:00,39.29,Utilities,Mobile
TXN_000397,CUST_0379,2026-02-11 02:22:00,123.81,Shopping,Online
TXN_000398,CUST_0117,2026-03-31 10:43:00,36.12,Travel,ATM
TXN_000399,CUST_0203,2026-05-04 13:53:00,9.8,Entertainment,POS
TXN_000400,CUST_0334,2026-02-10 01:56:00,20.45,Entertainment,POS
TXN_000401,CUST_0052,2026-03-26 17:19:00,55.84,Travel,POS
TXN_000402,CUST_0106,2026-01-09 12:49:00,40.73,Travel,Mobile
TXN_000403,CUST_0433,2026-02-20 09:48:00,11.49,Travel,Online
TXN_000404,CUST_0159,2026-02-03 14:08:00,35.27,Healthcare,Online
TXN_000405,CUST_0426,2026-02-19 07:51:00,14.55,Utilities,POS
TXN_000406,CUST_0173,2026-03-03 06:04:00,28.49,Restaurant,Online
TXN_000407,CUST_0375,2026-01-26 23:04:00,42.41,Travel,Online
TXN_000408,CUST_0271,2026-06-13 06:48:00,314.33,Restaurant,Online
TXN_000409,CUST_0125,2026-01-24 16:04:00,39.51,Grocery,Online
TXN_000410,CUST_0068,2026-04-27 08:03:00,43.18,Restaurant,Mobile
TXN_000411,CUST_0060,2026-05-19 15:28:00,92.65,Shopping,POS
TXN_000412,CUST_0439,2026-01-19 04:00:00,58.54,Restaurant,Online
TXN_000413,CUST_0483,2026-02-23 15:11:00,30.56,Entertainment,Online
TXN_000414,CUST_0293,2026-01-29 01:10:00,98.82,Healthcare,Online
TXN_000415,CUST_0160,2026-01-06 03:41:00,8.79,Entertainment,POS
TXN_000416,CUST_0409,2026-01-04 00:38:00,70.3,Restaurant,Online
TXN_000417,CUST_0085,2026-06-09 02:24:00,17.85,Entertainment,Mobile
TXN_000418,CUST_0459,2026-05-07 18:53:00,220.63,Healthcare,Online
TXN_000419,CUST_0019,2026-02-07 16:13:00,6.37,Electronics,Online
TXN_000420,CUST_0036,2026-05-22 23:31:00,1413.45,Electronics,POS
TXN_000421,CUST_0387,2026-03-22 03:15:00,6.13,Utilities,POS
TXN_000422,CUST_0269,2026-05-21 00:59:00,9.46,Grocery,Mobile
TXN_000423,CUST_0005,2026-06-27 10:57:00,40.29,Electronics,Mobile
TXN_000424,CUST_0067,2026-02-01 07:53:00,18.14,Utilities,Online
TXN_000425,CUST_0259,2026-06-19 02:05:00,7.39,Shopping,Mobile
TXN_000426,CUST_0116,2026-03-08 10:33:00,8.76,Electronics,POS
TXN_000427,CUST_0036,2026-01-01 03:27:00,36.98,Healthcare,Online
TXN_000428,CUST_0106,2026-03-28 19:02:00,48.33,Utilities,POS
TXN_000429,CUST_0400,2026-03-13 08:27:00,32.46,Utilities,Online
TXN_000430,CUST_0115,2026-06-24 21:39:00,48.6,Electronics,Online
TXN_000431,CUST_0360,2026-05-31 17:09:00,15.59,Utilities,POS
TXN_000432,CUST_0406,2026-01-04 09:35:00,72.92,Restaurant,Mobile
TXN_000433,CUST_0161,2026-03-24 05:33:00,38.68,Travel,Mobile
TXN_000434,CUST_0292,2026-03-28 10:41:00,389.84,Grocery,Online
TXN_000435,CUST_0361,2026-01-13 13:13:00,5.28,Travel,Online
TXN_000436,CUST_0196,2026-02-27 21:22:00,55.04,Restaurant,POS
TXN_000437,CUST_0406,2026-06-12 03:23:00,42.58,Entertainment,POS
TXN_000438,CUST_0239,2026-01-18 11:29:00,33.06,Grocery,Online
TXN_000439,CUST_0429,2026-05-08 08:02:00,1245.3,Utilities,Mobile
TXN_000440,CUST_0336,2026-05-23 06:32:00,24.77,Healthcare,Online
TXN_000441,CUST_0399,2026-05-22 15:41:00,10.1,Restaurant,Online
TXN_000442,CUST_0276,2026-04-05 22:48:00,23.27,Restaurant,POS
TXN_000443,CUST_0450,2026-05-23 09:17:00,32.3,Utilities,Mobile
TXN_000444,CUST_0381,2026-05-07 12:24:00,75.02,Travel,POS
TXN_000445,CUST_0390,2026-01-13 01:07:00,22.83,Electronics,POS
TXN_000446,CUST_0025,2026-03-31 13:15:00,12.28,Healthcare,ATM
TXN_000447,CUST_0012,2026-01-20 13:39:00,30.86,Entertainment,ATM
TXN_000448,CUST_0146,2026-02-24 07:33:00,53.87,Entertainment,Online
TXN_000449,CUST_0160,2026-05-21 23:58:00,56.83,Travel,POS
TXN_000450,CUST_0499,2026-03-09 09:13:00,9.18,Entertainment,Mobile
TXN_000451,CUST_0345,2026-02-01 04:56:00,38.42,Grocery,POS
TXN_000452,CUST_0099,2026-06-06 13:49:00,23.64,Entertainment,Online
TXN_000453,CUST_0494,2026-02-02 12:51:00,44.81,Travel,POS
TXN_000454,CUST_0103,2026-05-18 11:50:00,17.67,Electronics,Mobile
TXN_000455,CUST_0380,2026-02-09 14:09:00,85.59,Travel,Mobile
TXN_000456,CUST_0063,2026-02-19 11:09:00,7.5,Entertainment,Mobile
TXN_000457,CUST_0256,2026-01-22 15:34:00,19.94,Travel,POS
TXN_000458,CUST_0229,2026-05-15 01:01:00,10.27,Entertainment,Mobile
TXN_000459,CUST_0183,2026-06-16 20:36:00,18.61,Utilities,Mobile
TXN_000460,CUST_0138,2026-04-05 20:54:00,2.48,Healthcare,Online
TXN_000461,CUST_0389,2026-01-16 13:40:00,12.25,Travel,POS
TXN_000462,CUST_0308,2026-03-04 10:01:00,32.11,Electronics,Online
TXN_000463,CUST_0196,2026-04-11 18:48:00,22.43,Restaurant,POS
TXN_000464,CUST_0221,2026-06-28 03:53:00,57.62,Travel,Mobile
TXN_000465,CUST_0021,2026-05-06 13:15:00,44.32,Grocery,POS
TXN_000466,CUST_0048,2026-03-04 17:53:00,15.95,Entertainment,Online
TXN_000467,CUST_0314,2026-06-05 13:53:00,74.36,Travel,POS
TXN_000468,CUST_0264,2026-04-18 07:44:00,16.27,Shopping,POS
TXN_000469,CUST_0079,2026-01-21 21:51:00,29.26,Entertainment,Online
TXN_000470,CUST_0428,2026-05-01 04:23:00,87.9,Grocery,POS
TXN_000471,CUST_0333,2026-02-28 01:08:00,98.8,Shopping,Online
TXN_000472,CUST_0148,2026-04-09 01:34:00,58.87,Entertainment,POS
TXN_000473,CUST_0366,2026-03-29 17:03:00,11.28,Entertainment,POS
TXN_000474,CUST_0008,2026-04-21 15:42:00,5.59,Electronics,POS
TXN_000475,CUST_0480,2026-03-30 19:36:00,85.5,Electronics,Mobile
TXN_000476,CUST_0329,2026-06-04 06:26:00,34.29,Restaurant,POS
TXN_000477,CUST_0049,2026-03-27 14:17:00,13.99,Grocery,POS
TXN_000478,CUST_0119,2026-02-02 12:57:00,13.73,Utilities,Mobile
TXN_000479,CUST_0149,2026-03-17 03:32:00,30.78,Restaurant,POS
TXN_000480,CUST_0160,2026-05-14 04:15:00,11.39,Healthcare,POS
TXN_000481,CUST_0380,2026-01-27 21:14:00,41.68,Grocery,POS
TXN_000482,CUST_0334,2026-05-25 18:57:00,13.35,Travel,POS
TXN_000483,CUST_0278,2026-03-10 17:49:00,45.38,Travel,Online
TXN_000484,CUST_0113,2026-01-22 10:01:00,28.04,Electronics,ATM
TXN_000485,CUST_0032,2026-05-11 12:01:00,69.84,Travel,ATM
TXN_000486,CUST_0149,2026-01-12 02:37:00,23.1,Entertainment,Online
TXN_000487,CUST_0392,2026-06-06 14:55:00,48.06,Healthcare,POS
TXN_000488,CUST_0086,2026-01-31 05:41:00,163.88,Utilities,ATM
TXN_000489,CUST_0348,2026-06-04 15:10:00,49.39,Shopping,ATM
TXN_000490,CUST_0499,2026-02-10 03:24:00,17.26,Healthcare,Mobile
TXN_000491,CUST_0278,2026-04-14 13:09:00,330.44,Electronics,POS
TXN_000492,CUST_0019,2026-04-06 03:18:00,97.07,Healthcare,POS
TXN_000493,CUST_0108,2026-06-25 18:33:00,120.27,Healthcare,Online
TXN_000494,CUST_0144,2026-03-05 11:16:00,64.92,Electronics,Online
TXN_000495,CUST_0003,2026-04-25 18:28:00,120.06,Shopping,Online
TXN_000496,CUST_0384,2026-04-19 17:30:00,21.7,Utilities,POS
TXN_000497,CUST_0066,2026-03-17 12:57:00,109.58,Travel,POS
TXN_000498,CUST_0090,2026-01-19 15:12:00,18.0,Restaurant,Online
TXN_000499,CUST_0462,2026-05-09 18:13:00,7.77,Shopping,Mobile
TXN_000500,CUST_0312,2026-03-11 18:43:00,10.95,Shopping,ATM
TXN_000501,CUST_0111,2026-01-17 11:05:00,186.23,Electronics,Online
TXN_000502,CUST_0293,2026-01-02 09:43:00,22.21,Utilities,POS
TXN_000503,CUST_0359,2026-06-16 19:18:00,106.33,Travel,POS
TXN_000504,CUST_0004,2026-04-13 04:39:00,18.67,Entertainment,POS
TXN_000505,CUST_0229,2026-03-17 17:59:00,154.8,Travel,Online
TXN_000506,CUST_0162,2026-05-16 05:18:00,246.19,Utilities,Mobile
TXN_000507,CUST_0188,2026-05-06 14:47:00,32.88,Utilities,Online
TXN_000508,CUST_0109,2026-04-28 07:33:00,123.03,Travel,Mobile
TXN_000509,CUST_0117,2026-01-04 19:09:00,36.18,Electronics,POS
TXN_000510,CUST_0183,2026-04-25 14:09:00,145.12,Grocery,POS
TXN_000511,CUST_0319,2026-04-13 06:16:00,53.52,Shopping,Mobile
TXN_000512,CUST_0118,2026-05-03 10:45:00,8.45,Entertainment,Online
TXN_000513,CUST_0260,2026-02-28 08:45:00,8.78,Healthcare,POS
TXN_000514,CUST_0124,2026-06-18 05:45:00,32.6,Shopping,Mobile
TXN_000515,CUST_0400,2026-02-07 15:40:00,44.87,Restaurant,Online
TXN_000516,CUST_0107,2026-06-09 00:21:00,8.36,Grocery,POS
TXN_000517,CUST_0493,2026-02-27 21:29:00,50.85,Shopping,ATM
TXN_000518,CUST_0035,2026-03-07 19:48:00,40.34,Utilities,Online
TXN_000519,CUST_0349,2026-06-25 02:44:00,8.16,Entertainment,POS
TXN_000520,CUST_0356,2026-04-22 09:01:00,2.0,Utilities,POS
TXN_000521,CUST_0231,2026-02-01 16:03:00,25.17,Travel,POS
TXN_000522,CUST_0213,2026-04-28 01:13:00,12.19,Utilities,Online
TXN_000523,CUST_0414,2026-06-28 14:45:00,80.35,Restaurant,Online
TXN_000524,CUST_0479,2026-02-04 12:53:00,16.57,Restaurant,Mobile
TXN_000525,CUST_0044,2026-01-13 23:21:00,39.41,Shopping,Online
TXN_000526,CUST_0363,2026-01-12 20:33:00,27.96,Grocery,Online
TXN_000527,CUST_0417,2026-04-07 12:39:00,27.97,Healthcare,Online
TXN_000528,CUST_0203,2026-06-15 15:11:00,37.0,Travel,Online
TXN_000529,CUST_0199,2026-05-21 07:20:00,105.61,Electronics,Online
TXN_000530,CUST_0165,2026-01-20 14:28:00,22.72,Restaurant,ATM
TXN_000531,CUST_0131,2026-03-03 00:56:00,14.33,Grocery,POS
TXN_000532,CUST_0341,2026-04-06 14:20:00,61.0,Electronics,ATM
TXN_000533,CUST_0425,2026-02-13 01:52:00,14.54,Utilities,POS
TXN_000534,CUST_0152,2026-05-21 19:39:00,28.1,Entertainment,Online
TXN_000535,CUST_0442,2026-06-29 20:53:00,139.57,Grocery,POS
TXN_000536,CUST_0494,2026-05-05 07:37:00,40.85,Utilities,Mobile
TXN_000537,CUST_0341,2026-02-15 13:53:00,49.61,Grocery,POS
TXN_000538,CUST_0144,2026-02-18 02:46:00,13.68,Electronics,POS
TXN_000539,CUST_0086,2026-02-03 20:57:00,85.16,Utilities,Mobile
TXN_000540,CUST_0099,2026-01-08 12:00:00,16.62,Electronics,Mobile
TXN_000541,CUST_0448,2026-04-23 06:05:00,76.9,Restaurant,Online
TXN_000542,CUST_0372,2026-04-09 15:35:00,23.04,Utilities,Online
TXN_000543,CUST_0213,2026-01-20 04:24:00,12.5,Utilities,Online
TXN_000544,CUST_0168,2026-06-24 02:56:00,52.43,Restaurant,Mobile
TXN_000545,CUST_0447,2026-01-17 10:08:00,13.63,Shopping,ATM
TXN_000546,CUST_0042,2026-05-16 13:58:00,37.15,Travel,Mobile
TXN_000547,CUST_0436,2026-06-29 09:54:00,3.65,Shopping,Mobile
TXN_000548,CUST_0267,2026-05-06 03:51:00,11.73,Electronics,Online
TXN_000549,CUST_0408,2026-01-05 15:50:00,117.99,Entertainment,POS
TXN_000550,CUST_0393,2026-05-19 02:53:00,16.32,Healthcare,Online
TXN_000551,CUST_0104,2026-05-30 20:54:00,2.1,Utilities,Mobile
TXN_000552,CUST_0336,2026-04-02 05:14:00,95.91,Shopping,POS
TXN_000553,CUST_0114,2026-03-03 20:47:00,34.03,Travel,Online
TXN_000554,CUST_0008,2026-01-12 20:31:00,9.18,Entertainment,Mobile
TXN_000555,CUST_0107,2026-04-03 19:43:00,90.33,Utilities,Online
TXN_000556,CUST_0137,2026-03-18 16:54:00,17.67,Travel,Mobile
TXN_000557,CUST_0016,2026-03-24 16:12:00,32.82,Entertainment,POS
TXN_000558,CUST_0162,2026-05-18 14:17:00,44.84,Travel,ATM
TXN_000559,CUST_0223,2026-06-16 15:28:00,13.99,Entertainment,POS
TXN_000560,CUST_0196,2026-04-18 20:09:00,47.63,Grocery,Mobile
TXN_000561,CUST_0382,2026-04-08 16:19:00,44.41,Travel,Mobile
TXN_000562,CUST_0486,2026-02-26 19:55:00,30.72,Restaurant,Online
TXN_000563,CUST_0377,2026-05-28 16:55:00,123.61,Travel,Online
TXN_000564,CUST_0226,2026-01-09 20:43:00,29.43,Utilities,Mobile
TXN_000565,CUST_0286,2026-03-08 10:08:00,57.16,Electronics,Online
TXN_000566,CUST_0469,2026-05-03 08:08:00,14.3,Shopping,Online
TXN_000567,CUST_0307,2026-05-01 02:07:00,166.56,Grocery,POS
TXN_000568,CUST_0150,2026-04-14 13:30:00,23.99,Grocery,Mobile
TXN_000569,CUST_0350,2026-03-03 02:09:00,34.4,Travel,Mobile
TXN_000570,CUST_0066,2026-01-01 02:35:00,37.92,Shopping,POS
TXN_000571,CUST_0047,2026-04-27 10:30:00,43.96,Travel,ATM
TXN_000572,CUST_0343,2026-06-25 06:59:00,25.56,Electronics,POS
TXN_000573,CUST_0442,2026-04-08 15:20:00,4.78,Healthcare,Online
TXN_000574,CUST_0117,2026-02-03 21:01:00,37.56,Entertainment,POS
TXN_000575,CUST_0484,2026-05-11 06:38:00,47.02,Shopping,Online
TXN_000576,CUST_0210,2026-02-20 15:54:00,54.01,Shopping,ATM
TXN_000577,CUST_0219,2026-05-17 15:09:00,12.6,Electronics,POS
TXN_000578,CUST_0100,2026-03-29 20:18:00,38.48,Entertainment,POS
TXN_000579,CUST_0147,2026-06-19 16:05:00,19.39,Electronics,Online
TXN_000580,CUST_0215,2026-05-09 01:22:00,30.25,Utilities,Mobile
TXN_000581,CUST_0110,2026-05-24 18:20:00,40.28,Grocery,Mobile
TXN_000582,CUST_0327,2026-01-08 15:22:00,682.05,Utilities,Mobile
TXN_000583,CUST_0124,2026-06-27 03:35:00,19.38,Healthcare,POS
TXN_000584,CUST_0422,2026-04-24 00:07:00,74.3,Entertainment,POS
TXN_000585,CUST_0465,2026-04-09 19:52:00,5.03,Shopping,Online
TXN_000586,CUST_0443,2026-05-21 13:55:00,24.62,Utilities,Mobile
TXN_000587,CUST_0068,2026-06-01 05:42:00,9.99,Electronics,Online
TXN_000588,CUST_0016,2026-02-05 20:31:00,9.27,Entertainment,Mobile
TXN_000589,CUST_0158,2026-03-08 15:58:00,6.51,Utilities,Mobile
TXN_000590,CUST_0149,2026-02-01 04:20:00,20.17,Entertainment,Online
TXN_000591,CUST_0451,2026-02-02 05:23:00,185.28,Grocery,ATM
TXN_000592,CUST_0035,2026-02-11 13:51:00,30.44,Grocery,Online
TXN_000593,CUST_0065,2026-03-03 13:48:00,10.8,Shopping,Mobile
TXN_000594,CUST_0406,2026-06-16 01:41:00,29.67,Electronics,ATM
TXN_000595,CUST_0276,2026-04-23 17:31:00,59.14,Healthcare,POS
TXN_000596,CUST_0260,2026-01-07 02:10:00,109.91,Utilities,Mobile
TXN_000597,CUST_0342,2026-05-01 17:04:00,13.52,Shopping,Mobile
TXN_000598,CUST_0072,2026-01-02 13:41:00,13.05,Healthcare,POS
TXN_000599,CUST_0153,2026-04-18 16:32:00,74.19,Shopping,Online
TXN_000600,CUST_0441,2026-03-08 00:34:00,40.69,Entertainment,POS
TXN_000601,CUST_0424,2026-04-06 17:48:00,2.67,Travel,Online
TXN_000602,CUST_0189,2026-06-24 02:56:00,7.77,Utilities,Mobile
TXN_000603,CUST_0190,2026-04-13 15:16:00,44.61,Grocery,Online
TXN_000604,CUST_0245,2026-01-22 18:17:00,44.2,Grocery,Online
TXN_000605,CUST_0363,2026-01-25 17:54:00,18.53,Grocery,Online
TXN_000606,CUST_0059,2026-01-16 07:34:00,77.77,Healthcare,POS
TXN_000607,CUST_0397,2026-02-06 15:41:00,24.69,Shopping,Online
TXN_000608,CUST_0045,2026-01-06 16:50:00,37.08,Grocery,POS
TXN_000609,CUST_0332,2026-05-19 19:59:00,46.7,Entertainment,POS
TXN_000610,CUST_0417,2026-06-09 23:23:00,71.44,Entertainment,Mobile
TXN_000611,CUST_0250,2026-04-26 21:32:00,65.88,Utilities,Online
TXN_000612,CUST_0431,2026-02-16 19:31:00,50.38,Healthcare,Online
TXN_000613,CUST_0338,2026-04-13 19:29:00,75.09,Grocery,POS
TXN_000614,CUST_0485,2026-03-10 21:59:00,9.92,Shopping,POS
TXN_000615,CUST_0084,2026-02-12 14:30:00,26.97,Shopping,POS
TXN_000616,CUST_0258,2026-03-21 18:49:00,78.09,Healthcare,POS
TXN_000617,CUST_0450,2026-02-23 09:57:00,41.78,Utilities,POS
TXN_000618,CUST_0201,2026-04-13 22:26:00,82.57,Grocery,Online
TXN_000619,CUST_0084,2026-04-06 05:03:00,125.4,Entertainment,Online
TXN_000620,CUST_0350,2026-06-23 10:48:00,70.94,Electronics,Mobile
TXN_000621,CUST_0268,2026-04-28 13:56:00,29.12,Entertainment,POS
TXN_000622,CUST_0213,2026-03-24 15:26:00,5.04,Utilities,POS
TXN_000623,CUST_0409,2026-04-14 04:26:00,77.9,Travel,POS
TXN_000624,CUST_0146,2026-06-03 20:38:00,119.98,Travel,POS
TXN_000625,CUST_0073,2026-03-11 12:47:00,90.07,Travel,Online
TXN_000626,CUST_0451,2026-01-28 14:38:00,16.93,Shopping,Mobile
TXN_000627,CUST_0041,2026-06-20 15:54:00,5.37,Electronics,Online
TXN_000628,CUST_0313,2026-05-31 16:32:00,16.56,Utilities,Mobile
TXN_000629,CUST_0408,2026-04-29 08:04:00,11.12,Entertainment,POS
TXN_000630,CUST_0056,2026-05-02 16:51:00,21.96,Grocery,Online
TXN_000631,CUST_0275,2026-01-31 13:34:00,34.8,Travel,Online
TXN_000632,CUST_0479,2026-06-29 18:24:00,28.18,Shopping,POS
TXN_000633,CUST_0369,2026-03-05 14:15:00,86.91,Restaurant,Mobile
TXN_000634,CUST_0204,2026-05-05 17:07:00,166.6,Utilities,POS
TXN_000635,CUST_0113,2026-06-06 03:14:00,31.63,Electronics,ATM
TXN_000636,CUST_0075,2026-06-15 19:06:00,10.52,Entertainment,POS
TXN_000637,CUST_0430,2026-04-15 00:05:00,30.31,Restaurant,POS
TXN_000638,CUST_0315,2026-06-29 13:49:00,22.87,Entertainment,POS
TXN_000639,CUST_0426,2026-05-18 01:53:00,30.16,Healthcare,POS
TXN_000640,CUST_0201,2026-01-15 06:18:00,624.6,Grocery,Online
TXN_000641,CUST_0431,2026-03-02 07:16:00,32.51,Entertainment,POS
TXN_000642,CUST_0379,2026-03-19 21:29:00,49.27,Healthcare,POS
TXN_000643,CUST_0354,2026-02-27 03:42:00,15.06,Grocery,POS
TXN_000644,CUST_0492,2026-04-02 06:30:00,17.8,Entertainment,ATM
TXN_000645,CUST_0324,2026-01-27 05:32:00,86.61,Electronics,ATM
TXN_000646,CUST_0111,2026-05-16 09:54:00,5.34,Restaurant,POS
TXN_000647,CUST_0273,2026-06-14 02:01:00,13.44,Utilities,POS
TXN_000648,CUST_0275,2026-04-15 04:23:00,95.64,Entertainment,Mobile
TXN_000649,CUST_0284,2026-04-29 02:07:00,52.2,Utilities,Online
TXN_000650,CUST_0091,2026-01-19 08:21:00,70.86,Entertainment,POS
TXN_000651,CUST_0173,2026-01-12 16:59:00,19.19,Utilities,Mobile
TXN_000652,CUST_0005,2026-05-18 21:28:00,31.53,Grocery,POS
TXN_000653,CUST_0046,2026-03-08 00:31:00,33.74,Travel,POS
TXN_000654,CUST_0070,2026-03-13 23:31:00,63.67,Healthcare,Online
TXN_000655,CUST_0102,2026-05-15 04:26:00,479.87,Healthcare,POS
TXN_000656,CUST_0192,2026-01-26 05:04:00,86.21,Grocery,POS
TXN_000657,CUST_0179,2026-01-05 06:22:00,29.77,Travel,Mobile
TXN_000658,CUST_0239,2026-05-09 02:42:00,86.07,Travel,Mobile
TXN_000659,CUST_0048,2026-02-17 05:46:00,11.9,Healthcare,Mobile
TXN_000660,CUST_0325,2026-05-07 08:28:00,14.96,Entertainment,ATM
TXN_000661,CUST_0287,2026-06-01 05:30:00,80.28,Utilities,POS
TXN_000662,CUST_0323,2026-04-20 17:35:00,72.9,Utilities,POS
TXN_000663,CUST_0126,2026-02-04 14:47:00,97.96,Grocery,Online
TXN_000664,CUST_0286,2026-01-20 07:30:00,54.05,Grocery,Mobile
TXN_000665,CUST_0019,2026-03-25 13:56:00,29.26,Entertainment,Mobile
TXN_000666,CUST_0141,2026-03-23 04:43:00,23.19,Electronics,ATM
TXN_000667,CUST_0128,2026-05-08 08:39:00,39.67,Shopping,POS
TXN_000668,CUST_0023,2026-02-03 16:31:00,38.29,Grocery,Mobile
TXN_000669,CUST_0260,2026-01-30 01:49:00,16.86,Shopping,POS
TXN_000670,CUST_0188,2026-06-01 16:01:00,28.66,Entertainment,ATM
TXN_000671,CUST_0045,2026-02-19 12:32:00,34.13,Electronics,POS
TXN_000672,CUST_0375,2026-06-14 17:19:00,60.86,Restaurant,Mobile
TXN_000673,CUST_0358,2026-02-17 13:27:00,6.64,Travel,Mobile
TXN_000674,CUST_0215,2026-06-13 05:42:00,15.44,Utilities,Online
TXN_000675,CUST_0027,2026-04-12 20:24:00,35.15,Healthcare,Online
TXN_000676,CUST_0158,2026-03-26 21:38:00,23.53,Entertainment,Online
TXN_000677,CUST_0053,2026-04-07 00:22:00,145.65,Healthcare,Mobile
TXN_000678,CUST_0032,2026-03-04 04:51:00,20.52,Utilities,POS
TXN_000679,CUST_0456,2026-03-14 19:39:00,257.8,Restaurant,Online
TXN_000680,CUST_0366,2026-06-08 10:54:00,75.05,Travel,Online
TXN_000681,CUST_0022,2026-05-21 09:53:00,12.1,Shopping,Mobile
TXN_000682,CUST_0012,2026-04-12 21:21:00,39.16,Healthcare,Online
TXN_000683,CUST_0338,2026-03-04 06:38:00,57.76,Grocery,Mobile
TXN_000684,CUST_0441,2026-06-21 23:24:00,74.61,Healthcare,Online
TXN_000685,CUST_0154,2026-05-12 09:53:00,66.28,Grocery,Online
TXN_000686,CUST_0264,2026-02-26 02:51:00,163.38,Grocery,Online
TXN_000687,CUST_0377,2026-06-12 10:19:00,27.95,Grocery,Mobile
TXN_000688,CUST_0452,2026-06-04 04:02:00,38.46,Travel,ATM
TXN_000689,CUST_0141,2026-06-17 09:40:00,5.06,Electronics,ATM
TXN_000690,CUST_0401,2026-06-10 15:24:00,10.08,Restaurant,Online
TXN_000691,CUST_0417,2026-01-11 16:12:00,14.26,Entertainment,Mobile
TXN_000692,CUST_0101,2026-03-10 15:06:00,49.92,Grocery,Online
TXN_000693,CUST_0273,2026-03-15 05:06:00,49.29,Grocery,Online
TXN_000694,CUST_0211,2026-02-01 22:08:00,38.77,Travel,ATM
TXN_000695,CUST_0101,2026-06-23 00:14:00,2.93,Electronics,POS
TXN_000696,CUST_0496,2026-03-27 11:46:00,32.13,Restaurant,POS
TXN_000697,CUST_0236,2026-02-26 13:03:00,41.26,Travel,Mobile
TXN_000698,CUST_0137,2026-03-24 08:21:00,8.79,Grocery,Mobile
TXN_000699,CUST_0440,2026-02-09 22:25:00,104.52,Healthcare,POS
TXN_000700,CUST_0393,2026-06-07 17:07:00,58.74,Electronics,ATM
TXN_000701,CUST_0274,2026-02-21 10:43:00,570.45,Utilities,Online
TXN_000702,CUST_0021,2026-06-21 17:48:00,23.57,Travel,Online
